"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"4446581110","4446232302","40723563","","","2009-09-28 16:36:11 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@MrBYoung would love to hear their thoughts."
"4446574250","","","","","2009-09-28 16:35:54 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","youtube links from tweetdeck require captcha inputs. What's with that?"
"4445530341","4445499407","7198542","","","2009-09-28 15:51:19 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@ddmeyer please share that list."
"4445521219","4445431640","7198542","","","2009-09-28 15:50:55 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@ddmeyer I owe you.  Actually first, you'll owe me on October 14th.  Someday I'll make an really  good presentation and share it."
"4445447320","","","","","2009-09-28 15:47:42 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","If you see me walking around with a big smile on my face today it's because I've got @djakes working for me on his day off.  #underthebus"
"4445156419","","","","","2009-09-28 15:35:06 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","RT @djakes: @shareski.  62%.  Most are emails from you requesting help. Touch 'em all."
"4445151198","4445115550","7198542","","","2009-09-28 15:34:53 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@ddmeyer blog backup to Gmail. Please blog or link to how you do that. Inspiring geeks want to know."
"4444832246","","","","","2009-09-28 15:20:46 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","Quick twitter poll? What % of your gmail account have you used? I""m at 13%."
"4444823044","4444478927","4339081","","","2009-09-28 15:20:23 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","@crafty184 You rock."
"4444372683","4444075600","4339081","","","2009-09-28 15:00:25 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","@crafty184 Please help a less geeky twitterer."
"4444361224","4444171527","10984582","","","2009-09-28 15:00:00 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","@PodPirate THat's one scenario, the more likely one is ""you can go anyway you want as long as I can stay home""."
"4444085128","","","","","2009-09-28 14:47:25 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","For @ijohnpederson http://www.cornholeallstars.com/"
"4444056807","4443989511","4339081","","","2009-09-28 14:46:07 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","@crafty184 What jailbreak method did you use? link?"
"4443055509","4439086780","4339081","","","2009-09-28 13:58:38 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@crafty184 what about iTunes? What version? What did you use to jailbreak?"
"4443038009","4436750517","18039707","","","2009-09-28 13:57:43 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@cfraenkel bobbysocksqc.com/blog"
"4436464304","","","","","2009-09-28 05:55:22 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I subscribed to my wife's quilt blog. I don't have a ""wife"" or ""quilt"" folder so I had to stick in my ""friends"" folder. I hope that's okay."
"4435925070","4435839894","739293","","","2009-09-28 05:18:31 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@courosa are you updated on your firmware 3.1? I still havent upgraded on my 3G. Not sure if there's one available."
"4435766710","4435657538","739293","","","2009-09-28 05:08:16 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@courosa  have you jailbroken yet?"
"4435642472","4435620511","16352732","","","2009-09-28 05:00:35 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@mrnichol cause all but one of my undergrads has a windows laptop."
"4435608393","4435422391","7198542","","","2009-09-28 04:58:31 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@ddmeyer I doubt it does, I was goading @crafty184 for watching hulu when I recalled that discussion from 2007. My views haven't changed."
"4435589798","","","","","2009-09-28 04:57:18 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Does PhotoStory work with Vista?"
"4435076206","4434552707","44236706","","","2009-09-28 04:26:40 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@JimCharles306 nice."
"4434016566","","","","","2009-09-28 03:31:38 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I love Simple Scripts. Installed a WP blog for my wife on my hosted bluehost server in less than 30 seconds."
"4432737211","","","","","2009-09-28 02:31:24 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Some people love to display their ignorance. http://bit.ly/OVBzA"
"4432730209","4432549391","14070562","","","2009-09-28 02:31:05 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@kathycassidy I find it flakey in FF. Try Safari. Also STart your first 2 objects i a path, then you can easily find it by going show"
"4432459860","4432429571","22107679","","","2009-09-28 02:18:46 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@stangea nah. there's  no one there."
"4432322336","4432207879","12162982","","","2009-09-28 02:12:34 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@schwier So are we meeting up on Thursday for Sir Ken?"
"4431243051","","","","","2009-09-28 01:24:32 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@courosa when it comes to scrabble,  I would hardly characterize @dlaufenberg  as kind"
"4431223111","4431168603","14097024","","","2009-09-28 01:23:40 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@kditzler no but I'll bring my sock."
"4431067290","","","","","2009-09-28 01:16:47 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","Just listed myself at http://localtweeps.com List yourself to find (and get found by) tweeps near you! via @schwier"
"4430952344","4430792378","9625932","","","2009-09-28 01:11:45 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@chamada wasn't my choice."
"4430744054","","","","","2009-09-28 01:02:25 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I'm planning on attending. http://bit.ly/20VqKX You?"
"4429601787","","","","","2009-09-28 00:10:11 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Just bid on this. http://bit.ly/3t6PGK"
"4429577922","","","","","2009-09-28 00:09:01 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I have to choose between continue  the Sunday football marathon by myself or joining the family to watch The Amazing Race. hmmm."
"4429562214","4429118972","7612982","","","2009-09-28 00:08:15 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@dlaufenberg okay."
"4429035033","4428996918","14076230","","","2009-09-27 23:43:30 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@rhysatwork clever. ;)"
"4429023525","4428963692","14097024","","","2009-09-27 23:42:58 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>",".@kditzler you may have just earned my Google sock with that juicy link. Thanks! http://twitpic.com/jffr5"
"4428965236","4428884321","14076230","","","2009-09-27 23:40:10 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>",".@rhysatwork pennington is the host of Extreme Home Makeover. When he screams, which he does often it sounds much like Brian Johnson"
"4428917741","4428869470","4339081","","","2009-09-27 23:37:50 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@crafty184 repost that link and let others chime in. I wonder if I still feel the same or if the exponential use of YouTube changes things?"
"4428871533","4428803356","14097024","","","2009-09-27 23:35:38 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@kditzler I do. I have several stained shirts to prove it."
"4428858268","4428773282","6581222","","","2009-09-27 23:35:01 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@djakes you're the worst Bears fan ever."
"4428841702","4428791810","51721835","","","2009-09-27 23:34:14 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@aldtucker @Digimom I'll be bringing a giant cooler with ne on my next trip south. Thanks."
"4428805706","","","","","2009-09-27 23:32:32 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Ty Pennington could replace Brian Johnson as the lead singer of ACDC."
"4428736675","","","","","2009-09-27 23:29:24 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Anyone have access to Dippin Dots?Can you buy that in supermarkets or only from guys at events? Canadians everywhere want to know."
"4428677388","4428564112","4339081","","","2009-09-27 23:26:29 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@crafty184 just recalled the great TV or not TV debate of 2007 with you, me and @ddmeyer . Hulu makes it a moot point. ;)"
"4428617671","4428552485","16285501","","","2009-09-27 23:23:37 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@amandacdykes @unklar I never had the chance to explain the play."
"4428599433","4428535049","12363792","","","2009-09-27 23:22:44 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@jonbecker next year all teams should be named using phrases pulled from @djakes Twitter feed."
"4428566391","","","","","2009-09-27 23:21:11 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","RT @betchaboy: We need more troublemakers in education. Heck, we need more troublemakers generally. #aisitic09"
"4428478860","","","","","2009-09-27 23:17:03 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Daughter walked into the room as the announcer said ""naked bootleg"". She looked at me weird and left the room."
"4425610745","4425528974","12979522","","","2009-09-27 20:59:11 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@cwebbtech you can watch it at my house. I'm about to nap soon."
"4425590212","4425538987","10984582","","","2009-09-27 20:58:12 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@PodPirate as I say there are countless stories of denials from the US. Those families have suffered too."
"4425501228","4425437799","10984582","","","2009-09-27 20:53:59 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@PodPirate we could likely exchange anecdotes that support both our points. There are always exceptions and anomalies."
"4425458932","","","","","2009-09-27 20:51:56 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Currently in discussions with @PodPirate on health care also watching Chargers vs. Dolphins and The Tour Championship.Likely a nap is next"
"4425356329","4425325223","10984582","","","2009-09-27 20:47:05 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@PodPirate odd. I actually know someone who had that surgery 18 months ago."
"4425290163","4425255833","10984582","","","2009-09-27 20:44:01 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@PodPirate perhaps not but as someone who might be seen as slightly right of center politically I value our committment to universal health"
"4425228117","4425171133","10984582","","","2009-09-27 20:41:03 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@PodPirate to be honest I can't argue specifics. I'm bothered by attitudes that equate these concepts with the ""evils of socialism"""
"4425137823","4425059971","10984582","","","2009-09-27 20:36:46 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@PodPirate I can't define or devise a perfect plan I just think that greed and economics should not be values that drive health care"
"4424911657","4424874571","10984582","","","2009-09-27 20:26:37 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@PodPirate Im not convinced that size matters in this case."
"4424812851","4424451618","6581222","","","2009-09-27 20:22:10 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@djakes I wish you could watch in black and white."
"4424768108","","","","","2009-09-27 20:20:15 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","One word. FAVRE."
"4424419680","4416101147","15383651","","","2009-09-27 20:04:37 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@Twilliamson15 without Gore I'm in trouble"
"4417985409","4417232760","7123302","","","2009-09-27 14:53:26 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@woscholar We're snuggied out."
"4410208627","4410191013","6541442","","","2009-09-27 04:28:27 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@ehelfant I should ask my wife if she's done that. I know we used to get it but I haven't been paying attention to see if we're still paying"
"4409979541","4409060801","48984829","","","2009-09-27 04:15:07 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@sandynay  Only if they use a service like this  http://bit.ly/1atjRD I used to but now could care less. It's people's right to following me"
"4409651504","4409473267","15120050","","","2009-09-27 03:57:31 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@bethstill never. Mostly dead weight twitterers and a few that tweet too often with no value to me."
"4409176111","4408758098","17455288","","","2009-09-27 03:32:07 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","@Shillington what @stangea said http://twitter.com/stangea/status/4409057802"
"4408980999","","","","","2009-09-27 03:22:11 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","RT @Shillington @shareski How do teachers keep track of which subject based objectives they have covered/done? a spread sheet?  I don't know"
"4408945522","","","","","2009-09-27 03:20:25 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","just deleted 20 folks i was following. Feels a little like getting a haircut."
"4407390945","","","","","2009-09-27 02:00:35 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","Fooling around with cocomment again. It doesn't seem to be working in Firefox 3.5.3"
"4407119406","","","","","2009-09-27 01:46:11 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","CGI-brows. http://bit.ly/yIBdu"
"4406876610","","","","","2009-09-27 01:33:20 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","I like the last line of this student's blog post http://bit.ly/gfYgA"
"4406797562","4406726664","14748817","","","2009-09-27 01:29:14 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","@glazaro I used it for about 2 years and it began causing issues with FireFox plus the RSS feeds were wonky at best."
"4406784008","4406692040","7640052","","","2009-09-27 01:28:29 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","@teryl_magee Just hoping there's a wonderful new tool that allows you to easily subscribe or be notified about comment threads"
